scenario,strategy,regime_gate,backtest_scope_yr,backtest_start,backtest_end,fold_index,date,daily_pnl_twd
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,0,2022-06-06,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,0,2022-06-07,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,0,2022-06-08,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,0,2022-06-09,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,0,2022-06-10,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,0,2022-06-13,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,0,2022-06-14,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,0,2022-06-15,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,0,2022-06-16,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,0,2022-06-17,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,0,2022-06-20,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,0,2022-06-21,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,0,2022-06-22,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,0,2022-06-23,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,0,2022-06-24,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,0,2022-06-27,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,0,2022-06-28,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,0,2022-06-29,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,0,2022-06-30,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,0,2022-07-01,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,0,2022-07-04,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,0,2022-07-05,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,0,2022-07-06,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,0,2022-07-07,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,0,2022-07-08,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,0,2022-07-11,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,0,2022-07-12,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,0,2022-07-13,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,1,2022-07-14,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,1,2022-07-15,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,1,2022-07-18,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,1,2022-07-19,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,1,2022-07-20,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,1,2022-07-21,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,1,2022-07-22,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,1,2022-07-25,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,1,2022-07-26,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,1,2022-07-27,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,1,2022-07-28,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,1,2022-07-29,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,1,2022-08-01,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,1,2022-08-02,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,1,2022-08-03,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,1,2022-08-04,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,1,2022-08-05,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,1,2022-08-08,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,1,2022-08-09,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,1,2022-08-10,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,1,2022-08-11,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,1,2022-08-12,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,1,2022-08-15,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,1,2022-08-16,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,1,2022-08-17,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,1,2022-08-18,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,1,2022-08-19,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,1,2022-08-22,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,1,2022-08-23,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,1,2022-08-24,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,1,2022-08-25,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,1,2022-08-26,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,1,2022-08-29,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,1,2022-08-30,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,1,2022-08-31,-3992.2485
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,1,2022-09-01,-4900.000000000002
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,1,2022-09-02,775.0000000000009
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,1,2022-09-05,450.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,1,2022-09-06,-862.5000000000009
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,1,2022-09-07,-6499.999999999998
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,1,2022-09-08,4587.499999999998
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,1,2022-09-12,6300.000000000001
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,1,2022-09-13,-1699.999999999999
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,1,2022-09-14,-3350.000000000002
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,1,2022-09-15,600.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,1,2022-09-16,-1575.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,1,2022-09-19,-725.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,1,2022-09-20,2337.5
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,1,2022-09-21,-2062.5
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,1,2022-09-22,-2812.5
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,1,2022-09-23,-1962.4999999999982
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,1,2022-09-26,-7200.000000000002
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,1,2022-09-27,-1900.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,1,2022-09-28,-8073.175024999997
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,1,2022-09-29,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,1,2022-09-30,-2376.4930999999997
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,1,2022-10-03,-1362.5
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,1,2022-10-04,2824.991900000001
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,1,2022-10-05,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,1,2022-10-06,-779.8675750000039
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,1,2022-10-07,-2550.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,1,2022-10-11,-6325.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,1,2022-10-12,-1800.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,2,2022-10-13,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,2,2022-10-14,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,2,2022-10-17,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,2,2022-10-18,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,2,2022-10-19,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,2,2022-10-20,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,2,2022-10-21,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,2,2022-10-24,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,2,2022-10-25,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,2,2022-10-26,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,2,2022-10-27,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,2,2022-10-28,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,2,2022-10-31,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,2,2022-11-01,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,2,2022-11-02,-707.2422
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,2,2022-11-03,-475.0000000000001
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,2,2022-11-04,350.0000000000001
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,2,2022-11-07,2262.5
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,2,2022-11-08,599.9328875000001
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,2,2022-11-09,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,2,2022-11-10,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,2,2022-11-11,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,2,2022-11-14,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,2,2022-11-15,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,2,2022-11-16,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,2,2022-11-17,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,2,2022-11-18,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,2,2022-11-21,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,2,2022-11-22,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,2,2022-11-23,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,2,2022-11-24,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,2,2022-11-25,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,2,2022-11-28,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,2,2022-11-29,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,2,2022-11-30,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,2,2022-12-01,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,2,2022-12-02,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,2,2022-12-05,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,2,2022-12-06,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,2,2022-12-07,-4290.869225
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,2,2022-12-08,2087.500000000001
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,2,2022-12-09,1162.5
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,2,2022-12-12,-962.4999999999999
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,2,2022-12-13,-1487.5
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,2,2022-12-14,2692.3681750000005
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,2,2022-12-15,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,2,2022-12-16,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,2,2022-12-19,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,2,2022-12-20,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,2,2022-12-21,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,2,2022-12-22,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,2,2022-12-23,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,2,2022-12-26,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,2,2022-12-27,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,2,2022-12-28,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,2,2022-12-29,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,2,2022-12-30,-3134.122975
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,2,2023-01-03,1075.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,2,2023-01-04,-1912.4999999999998
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,2,2023-01-05,862.4999999999998
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,2,2023-01-06,2000.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,2,2023-01-09,594.1848374999995
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,2,2023-01-10,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,3,2023-01-11,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,3,2023-01-12,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,3,2023-01-13,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,3,2023-01-16,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,3,2023-01-17,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,3,2023-01-30,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,3,2023-01-31,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,3,2023-02-01,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,3,2023-02-02,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,3,2023-02-03,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,3,2023-02-06,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,3,2023-02-07,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,3,2023-02-08,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,3,2023-02-09,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,3,2023-02-10,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,3,2023-02-13,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,3,2023-02-14,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,3,2023-02-15,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,3,2023-02-16,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,3,2023-02-17,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,3,2023-02-20,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,3,2023-02-21,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,3,2023-02-22,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,3,2023-02-23,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,3,2023-02-24,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,3,2023-03-01,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,3,2023-03-02,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,3,2023-03-03,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,3,2023-03-06,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,3,2023-03-07,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,3,2023-03-08,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,3,2023-03-09,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,3,2023-03-10,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,3,2023-03-13,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,3,2023-03-14,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,3,2023-03-15,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,3,2023-03-16,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,3,2023-03-17,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,3,2023-03-20,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,3,2023-03-21,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,3,2023-03-22,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,3,2023-03-23,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,3,2023-03-24,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,3,2023-03-27,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,3,2023-03-28,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,3,2023-03-29,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,3,2023-03-30,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,3,2023-03-31,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,3,2023-04-06,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,3,2023-04-07,-709.8692249999991
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,3,2023-04-10,1000.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,3,2023-04-11,612.5
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,3,2023-04-12,62.500000000000114
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,3,2023-04-13,-150.0000000000001
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,3,2023-04-14,650.0000000000001
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,3,2023-04-17,353.62207499999977
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,3,2023-04-18,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,3,2023-04-19,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,3,2023-04-20,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,3,2023-04-21,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,3,2023-04-24,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,3,2023-04-25,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,3,2023-04-26,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,4,2023-04-27,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,4,2023-04-28,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,4,2023-05-02,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,4,2023-05-03,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,4,2023-05-04,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,4,2023-05-05,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,4,2023-05-08,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,4,2023-05-09,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,4,2023-05-10,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,4,2023-05-11,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,4,2023-05-12,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,4,2023-05-15,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,4,2023-05-16,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,4,2023-05-17,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,4,2023-05-18,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,4,2023-05-19,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,4,2023-05-22,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,4,2023-05-23,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,4,2023-05-24,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,4,2023-05-25,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,4,2023-05-26,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,4,2023-05-29,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,4,2023-05-30,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,4,2023-05-31,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,4,2023-06-01,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,4,2023-06-02,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,4,2023-06-05,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,4,2023-06-06,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,4,2023-06-07,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,4,2023-06-08,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,4,2023-06-09,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,4,2023-06-12,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,4,2023-06-13,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,4,2023-06-14,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,4,2023-06-15,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,4,2023-06-16,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,4,2023-06-19,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,4,2023-06-20,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,4,2023-06-21,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,4,2023-06-26,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,4,2023-06-27,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,4,2023-06-28,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,4,2023-06-29,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,4,2023-06-30,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,4,2023-07-03,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,4,2023-07-04,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,4,2023-07-05,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,4,2023-07-06,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,4,2023-07-07,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,4,2023-07-10,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,4,2023-07-11,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,4,2023-07-12,0.0
Vertical_vanilla,Vertical,vanilla,5yr,2021-04-01,2026-04-28,4,2023-07-13,0.0
